Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active
Iowa,US,13-12-20 05:27,1184,14,0,1170
Iowa,US,13-12-20 05:27,1190,23,0,1167
Iowa,US,13-12-20 05:27,806,17,0,789
Iowa,US,13-12-20 05:27,421,5,0,416
Iowa,US,13-12-20 05:27,581,6,0,575
Iowa,US,13-12-20 05:27,934,14,0,920
Iowa,US,13-12-20 05:27,842,22,0,820
Iowa,US,13-12-20 05:27,1299,21,0,1278
Iowa,US,13-12-20 05:27,1013,21,0,992
Iowa,US,13-12-20 05:27,1313,20,0,1293
Iowa,US,13-12-20 05:27,1232,49,0,1183
Iowa,US,13-12-20 05:27,2285,19,0,2266
Iowa,US,13-12-20 05:27,617,15,0,602
Iowa,US,13-12-20 05:27,856,12,0,844
Iowa,US,13-12-20 05:27,631,17,0,614
Iowa,US,13-12-20 05:27,1053,19,0,1034
Iowa,US,13-12-20 05:27,1662,23,0,1639
Iowa,US,13-12-20 05:27,2494,48,0,2446
Iowa,US,13-12-20 05:27,842,12,0,830
Iowa,US,13-12-20 05:27,10310,42,0,10268
Iowa,US,13-12-20 05:27,2463,32,0,2431
Iowa,US,13-12-20 05:27,717,16,0,701
Iowa,US,13-12-20 05:27,1357,22,0,1335
Iowa,US,13-12-20 05:27,2536,20,0,2516
Iowa,US,13-12-20 05:27,15419,215,0,15204
Iowa,US,13-12-20 05:27,959,22,0,937
Iowa,US,13-12-20 05:27,391,6,0,385
Iowa,US,13-12-20 05:27,1138,21,0,1117
Iowa,US,13-12-20 05:27,827,8,0,819
Iowa,US,13-12-20 05:27,1455,31,0,1424
Iowa,US,13-12-20 05:27,2299,32,0,2267
Iowa,US,13-12-20 05:27,3745,53,0,3692
Iowa,US,13-12-20 05:27,1185,11,0,1174
Iowa,US,13-12-20 05:27,899,19,0,880
Iowa,US,13-12-20 05:27,500,12,0,488
Iowa,US,13-12-20 05:27,497,15,0,482
Iowa,US,13-12-20 05:27,602,13,0,589
Iowa,US,13-12-20 05:27,3286,63,0,3223
Iowa,US,13-12-20 05:27,1447,43,0,1404
Iowa,US,13-12-20 05:27,589,5,0,584
Iowa,US,13-12-20 05:27,1269,10,0,1259
Iowa,US,13-12-20 05:27,735,2,0,733
Iowa,US,13-12-20 05:27,3094,40,0,3054
Iowa,US,13-12-20 05:27,638,4,0,634
Iowa,US,13-12-20 05:27,37334,368,0,36966
Iowa,US,13-12-20 05:27,7395,73,0,7322
Iowa,US,13-12-20 05:27,1098,21,0,1077
Iowa,US,13-12-20 05:27,306,5,0,301
Iowa,US,13-12-20 05:27,965,9,0,956
Iowa,US,13-12-20 05:27,12819,116,0,12703
Iowa,US,13-12-20 05:27,852,19,0,833
Iowa,US,13-12-20 05:27,4051,38,0,4013
Iowa,US,13-12-20 05:27,7379,22,0,7357
Iowa,US,13-12-20 05:27,1623,55,0,1568
Iowa,US,13-12-20 05:27,496,8,0,488
Iowa,US,13-12-20 05:27,605,0,0,605
Iowa,US,13-12-20 05:27,938,10,0,928
Iowa,US,13-12-20 05:27,419,11,0,408
Iowa,US,13-12-20 05:27,2835,87,0,2748
Iowa,US,13-12-20 05:27,3248,24,0,3224
Iowa,US,13-12-20 05:27,1617,23,0,1594
Iowa,US,13-12-20 05:27,334,21,0,313
Iowa,US,13-12-20 05:27,4033,48,0,3985
Iowa,US,13-12-20 05:27,1020,26,0,994
Iowa,US,13-12-20 05:27,1194,15,0,1179
Iowa,US,13-12-20 05:27,11385,145,0,11240
Iowa,US,13-12-20 05:27,421,2,0,419
Iowa,US,13-12-20 05:27,1399,10,0,1389
Kansas,US,13-12-20 05:27,478,1,0,477
Kansas,US,13-12-20 05:27,443,0,0,443
Kansas,US,13-12-20 05:27,1040,9,0,1031
Kansas,US,13-12-20 05:27,233,2,0,231
Kansas,US,13-12-20 05:27,1900,19,0,1881
Kansas,US,13-12-20 05:27,722,3,0,719
Kansas,US,13-12-20 05:27,901,13,0,888
Kansas,US,13-12-20 05:27,4213,16,0,4197
Kansas,US,13-12-20 05:27,187,3,0,184
Kansas,US,13-12-20 05:27,115,3,0,112
Kansas,US,13-12-20 05:27,1409,11,0,1398
Kansas,US,13-12-20 05:27,231,10,0,221
Kansas,US,13-12-20 05:27,167,5,0,162
Kansas,US,13-12-20 05:27,523,14,0,509
Kansas,US,13-12-20 05:27,738,18,0,720
Kansas,US,13-12-20 05:27,383,10,0,373
Kansas,US,13-12-20 05:27,124,2,0,122
Kansas,US,13-12-20 05:27,2009,10,0,1999
Kansas,US,13-12-20 05:27,2815,23,0,2792
Kansas,US,13-12-20 05:27,219,1,0,218
Kansas,US,13-12-20 05:27,929,13,0,916
Kansas,US,13-12-20 05:27,587,5,0,582
Kansas,US,13-12-20 05:27,5512,29,0,5483
Kansas,US,13-12-20 05:27,217,0,0,217
Kansas,US,13-12-20 05:27,71,0,0,71
Kansas,US,13-12-20 05:27,2845,28,0,2817
Kansas,US,13-12-20 05:27,894,4,0,890
Kansas,US,13-12-20 05:27,5159,32,0,5127
Kansas,US,13-12-20 05:27,4894,13,0,4881
Kansas,US,13-12-20 05:27,1363,17,0,1346
Kansas,US,13-12-20 05:27,1365,6,0,1359
Kansas,US,13-12-20 05:27,314,20,0,294
Kansas,US,13-12-20 05:27,189,2,0,187
Kansas,US,13-12-20 05:27,868,13,0,855
Kansas,US,13-12-20 05:27,448,4,0,444
Kansas,US,13-12-20 05:27,89,0,0,89
Kansas,US,13-12-20 05:27,350,2,0,348
Kansas,US,13-12-20 05:27,172,0,0,172
Kansas,US,13-12-20 05:27,363,15,0,348
Kansas,US,13-12-20 05:27,2161,19,0,2142
Kansas,US,13-12-20 05:27,317,1,0,316
Kansas,US,13-12-20 05:27,151,4,0,147
Kansas,US,13-12-20 05:27,853,10,0,843
Kansas,US,13-12-20 05:27,906,9,0,897
Kansas,US,13-12-20 05:27,124,1,0,123
Kansas,US,13-12-20 05:27,32163,339,0,31824
Kansas,US,13-12-20 05:27,444,8,0,436
Kansas,US,13-12-20 05:27,473,5,0,468
Kansas,US,13-12-20 05:27,123,0,0,123
Kansas,US,13-12-20 05:27,1246,6,0,1240
Kansas,US,13-12-20 05:27,106,3,0,103
Kansas,US,13-12-20 05:27,4347,35,0,4312
Kansas,US,13-12-20 05:27,146,1,0,145
Kansas,US,13-12-20 05:27,391,2,0,389
Kansas,US,13-12-20 05:27,258,0,0,258
Kansas,US,13-12-20 05:27,3012,51,0,2961
Kansas,US,13-12-20 05:27,535,1,0,534
Kansas,US,13-12-20 05:27,724,17,0,707
Kansas,US,13-12-20 05:27,1949,14,0,1935
Kansas,US,13-12-20 05:27,351,4,0,347
Kansas,US,13-12-20 05:27,1339,7,0,1332
Kansas,US,13-12-20 05:27,316,0,0,316
Kansas,US,13-12-20 05:27,1480,6,0,1474
Kansas,US,13-12-20 05:27,264,3,0,261
Kansas,US,13-12-20 05:27,181,6,0,175
Kansas,US,13-12-20 05:27,1219,34,0,1185
Kansas,US,13-12-20 05:27,877,3,0,874
Kansas,US,13-12-20 05:27,297,13,0,284
Kansas,US,13-12-20 05:27,1132,24,0,1108
Kansas,US,13-12-20 05:27,657,6,0,651
Kansas,US,13-12-20 05:27,121,0,0,121
Kansas,US,13-12-20 05:27,329,0,0,329
Kansas,US,13-12-20 05:27,847,1,0,846
Kansas,US,13-12-20 05:27,519,12,0,507
Kansas,US,13-12-20 05:27,799,3,0,796
Kansas,US,13-12-20 05:27,600,15,0,585
Kansas,US,13-12-20 05:27,268,3,0,265
Kansas,US,13-12-20 05:27,6138,75,0,6063
Kansas,US,13-12-20 05:27,461,8,0,453
Kansas,US,13-12-20 05:27,608,1,0,607
Kansas,US,13-12-20 05:27,4176,16,0,4160
Kansas,US,13-12-20 05:27,410,8,0,402
Kansas,US,13-12-20 05:27,301,0,0,301
Kansas,US,13-12-20 05:27,659,17,0,642
Kansas,US,13-12-20 05:27,3257,43,0,3214
Kansas,US,13-12-20 05:27,512,8,0,504
Kansas,US,13-12-20 05:27,32709,199,0,32510
Kansas,US,13-12-20 05:27,3315,14,0,3301
Kansas,US,13-12-20 05:27,9623,171,0,9452
Kansas,US,13-12-20 05:27,349,0,0,349
Kansas,US,13-12-20 05:27,503,7,0,496
Kansas,US,13-12-20 05:27,181,1,0,180
Kansas,US,13-12-20 05:27,242,5,0,237
Kansas,US,13-12-20 05:27,154,2,0,152
Kansas,US,13-12-20 05:27,481,5,0,476
Kansas,US,13-12-20 05:27,1060,6,0,1054
Kansas,US,13-12-20 05:27,824,6,0,818
Kansas,US,13-12-20 05:27,260,3,0,257
Kansas,US,13-12-20 05:27,0,235,0,-235
Kansas,US,13-12-20 05:27,348,2,0,346
Kansas,US,13-12-20 05:27,151,0,0,151
Kansas,US,13-12-20 05:27,366,8,0,358
Kansas,US,13-12-20 05:27,171,2,0,169
Kansas,US,13-12-20 05:27,454,4,0,450
Kansas,US,13-12-20 05:27,87,0,0,87
Kansas,US,13-12-20 05:27,13156,184,0,12972
Kentucky,US,13-12-20 05:27,962,34,0,928
Kentucky,US,13-12-20 05:27,893,15,0,878
Kentucky,US,13-12-20 05:27,706,1,0,705
Kentucky,US,13-12-20 05:27,199,2,0,197
Kentucky,US,13-12-20 05:27,2286,35,0,2251
Kentucky,US,13-12-20 05:27,383,1,0,382
Kentucky,US,13-12-20 05:27,1493,20,0,1473
Kentucky,US,13-12-20 05:27,6043,33,0,6010
Kentucky,US,13-12-20 05:27,706,1,0,705
Kentucky,US,13-12-20 05:27,2520,28,0,2492
Kentucky,US,13-12-20 05:27,1481,0,0,1481
Kentucky,US,13-12-20 05:27,212,3,0,209
Kentucky,US,13-12-20 05:27,459,3,0,456
Kentucky,US,13-12-20 05:27,517,4,0,513
Kentucky,US,13-12-20 05:27,3540,25,0,3515
Kentucky,US,13-12-20 05:27,675,16,0,659
Kentucky,US,13-12-20 05:27,786,11,0,775
Kentucky,US,13-12-20 05:27,2052,17,0,2035
Kentucky,US,13-12-20 05:27,3638,22,0,3616
Kentucky,US,13-12-20 05:27,252,1,0,251
Kentucky,US,13-12-20 05:27,441,6,0,435
Kentucky,US,13-12-20 05:27,970,5,0,965
Kentucky,US,13-12-20 05:27,648,20,0,628
Kentucky,US,13-12-20 05:27,3480,44,0,3436
Kentucky,US,13-12-20 05:27,1203,13,0,1190
Kentucky,US,13-12-20 05:27,1229,8,0,1221
Kentucky,US,13-12-20 05:27,537,10,0,527
Kentucky,US,13-12-20 05:27,302,3,0,299
Kentucky,US,13-12-20 05:27,302,2,0,300
Kentucky,US,13-12-20 05:27,4554,55,0,4499
Kentucky,US,13-12-20 05:27,465,13,0,452
Kentucky,US,13-12-20 05:27,718,1,0,717
Kentucky,US,13-12-20 05:27,553,0,0,553
Kentucky,US,13-12-20 05:27,20536,127,0,20409
Kentucky,US,13-12-20 05:27,524,1,0,523
Kentucky,US,13-12-20 05:27,1528,9,0,1519
Kentucky,US,13-12-20 05:27,1785,17,0,1768
Kentucky,US,13-12-20 05:27,326,4,0,322
Kentucky,US,13-12-20 05:27,380,9,0,371
Kentucky,US,13-12-20 05:27,789,4,0,785
Kentucky,US,13-12-20 05:27,974,6,0,968
Kentucky,US,13-12-20 05:27,2191,40,0,2151
Kentucky,US,13-12-20 05:27,1091,25,0,1066
Kentucky,US,13-12-20 05:27,587,10,0,577
Kentucky,US,13-12-20 05:27,1836,17,0,1819
Kentucky,US,13-12-20 05:27,364,9,0,355
Kentucky,US,13-12-20 05:27,5105,36,0,5069
Kentucky,US,13-12-20 05:27,1170,16,0,1154
Kentucky,US,13-12-20 05:27,583,1,0,582
Kentucky,US,13-12-20 05:27,1113,5,0,1108
Kentucky,US,13-12-20 05:27,2472,39,0,2433
Kentucky,US,13-12-20 05:27,659,3,0,656
Kentucky,US,13-12-20 05:27,203,3,0,200
Kentucky,US,13-12-20 05:27,2203,55,0,2148
Kentucky,US,13-12-20 05:27,728,18,0,710
Kentucky,US,13-12-20 05:27,44085,480,0,43605
Kentucky,US,13-12-20 05:27,2258,38,0,2220
Kentucky,US,13-12-20 05:27,966,11,0,955
Kentucky,US,13-12-20 05:27,6927,62,0,6865
Kentucky,US,13-12-20 05:27,647,9,0,638
Kentucky,US,13-12-20 05:27,1462,10,0,1452
Kentucky,US,13-12-20 05:27,692,1,0,691
Kentucky,US,13-12-20 05:27,2951,12,0,2939
Kentucky,US,13-12-20 05:27,549,2,0,547
Kentucky,US,13-12-20 05:27,996,17,0,979
Kentucky,US,13-12-20 05:27,378,1,0,377
Kentucky,US,13-12-20 05:27,685,2,0,683
Kentucky,US,13-12-20 05:27,634,22,0,612
Kentucky,US,13-12-20 05:27,1071,20,0,1051
Kentucky,US,13-12-20 05:27,403,4,0,399
Kentucky,US,13-12-20 05:27,1416,36,0,1380
Kentucky,US,13-12-20 05:27,252,5,0,247
Kentucky,US,13-12-20 05:27,4821,20,0,4801
Kentucky,US,13-12-20 05:27,640,1,0,639
Kentucky,US,13-12-20 05:27,1319,14,0,1305
Kentucky,US,13-12-20 05:27,1208,18,0,1190
Kentucky,US,13-12-20 05:27,546,10,0,536
Kentucky,US,13-12-20 05:27,739,5,0,734
Kentucky,US,13-12-20 05:27,3690,31,0,3659
Kentucky,US,13-12-20 05:27,619,1,0,618
Kentucky,US,13-12-20 05:27,470,19,0,451
Kentucky,US,13-12-20 05:27,903,4,0,899
Kentucky,US,13-12-20 05:27,146,1,0,145
Kentucky,US,13-12-20 05:27,961,6,0,955
Kentucky,US,13-12-20 05:27,508,7,0,501
Kentucky,US,13-12-20 05:27,826,18,0,808
Kentucky,US,13-12-20 05:27,1182,12,0,1170
Kentucky,US,13-12-20 05:27,410,0,0,410
Kentucky,US,13-12-20 05:27,1612,22,0,1590
Kentucky,US,13-12-20 05:27,2493,12,0,2481
Kentucky,US,13-12-20 05:27,201,3,0,198
Kentucky,US,13-12-20 05:27,1292,19,0,1273
Kentucky,US,13-12-20 05:27,3050,38,0,3012
Kentucky,US,13-12-20 05:27,303,3,0,300
Kentucky,US,13-12-20 05:27,263,4,0,259
Kentucky,US,13-12-20 05:27,508,1,0,507
Kentucky,US,13-12-20 05:27,1319,11,0,1308
Kentucky,US,13-12-20 05:27,2254,30,0,2224
Kentucky,US,13-12-20 05:27,587,0,0,587
Kentucky,US,13-12-20 05:27,2488,18,0,2470
Kentucky,US,13-12-20 05:27,112,3,0,109
Kentucky,US,13-12-20 05:27,694,7,0,687
Kentucky,US,13-12-20 05:27,1013,2,0,1011
Kentucky,US,13-12-20 05:27,778,12,0,766
Kentucky,US,13-12-20 05:27,2099,22,0,2077
Kentucky,US,13-12-20 05:27,2600,27,0,2573
Kentucky,US,13-12-20 05:27,967,9,0,958
Kentucky,US,13-12-20 05:27,836,2,0,834
Kentucky,US,13-12-20 05:27,1327,8,0,1319
Kentucky,US,13-12-20 05:27,528,13,0,515
Kentucky,US,13-12-20 05:27,502,2,0,500
Kentucky,US,13-12-20 05:27,304,0,0,304
Kentucky,US,13-12-20 05:27,0,0,0,0
Kentucky,US,13-12-20 05:27,816,7,0,809
Kentucky,US,13-12-20 05:27,8520,83,0,8437
Kentucky,US,13-12-20 05:27,742,4,0,738
Kentucky,US,13-12-20 05:27,766,5,0,761
Kentucky,US,13-12-20 05:27,635,9,0,626
Kentucky,US,13-12-20 05:27,2063,9,0,2054
Kentucky,US,13-12-20 05:27,236,1,0,235
Kentucky,US,13-12-20 05:27,1039,1,0,1038
Louisiana,US,13-12-20 05:27,4452,123,0,4329
Louisiana,US,13-12-20 05:27,2206,69,0,2137
Louisiana,US,13-12-20 05:27,6605,111,0,6494
Louisiana,US,13-12-20 05:27,1133,26,0,1107
Louisiana,US,13-12-20 05:27,2325,73,0,2252
Louisiana,US,13-12-20 05:27,1558,50,0,1508
Louisiana,US,13-12-20 05:27,993,37,0,956
Louisiana,US,13-12-20 05:27,7237,163,0,7074
Louisiana,US,13-12-20 05:27,15070,471,0,14599
Louisiana,US,13-12-20 05:27,11677,259,0,11418
Louisiana,US,13-12-20 05:27,748,14,0,734
Louisiana,US,13-12-20 05:27,332,3,0,329
Louisiana,US,13-12-20 05:27,710,19,0,691
Louisiana,US,13-12-20 05:27,834,32,0,802
Louisiana,US,13-12-20 05:27,1164,33,0,1131
Louisiana,US,13-12-20 05:27,1472,43,0,1429
Louisiana,US,13-12-20 05:27,22061,537,0,21524
Louisiana,US,13-12-20 05:27,889,12,0,877
Louisiana,US,13-12-20 05:27,2276,89,0,2187
Louisiana,US,13-12-20 05:27,2232,50,0,2182
Louisiana,US,13-12-20 05:27,1848,72,0,1776
Louisiana,US,13-12-20 05:27,1159,35,0,1124
Louisiana,US,13-12-20 05:27,4111,113,0,3998
Louisiana,US,13-12-20 05:27,2291,66,0,2225
Louisiana,US,13-12-20 05:27,1251,34,0,1217
Louisiana,US,13-12-20 05:27,26277,641,0,25636
Louisiana,US,13-12-20 05:27,1973,56,0,1917
Louisiana,US,13-12-20 05:27,1021,22,0,999
Louisiana,US,13-12-20 05:27,13855,165,0,13690
Louisiana,US,13-12-20 05:27,5323,150,0,5173
Louisiana,US,13-12-20 05:27,2886,63,0,2823
Louisiana,US,13-12-20 05:27,7119,106,0,7013
Louisiana,US,13-12-20 05:27,1151,16,0,1135
Louisiana,US,13-12-20 05:27,1676,37,0,1639
Louisiana,US,13-12-20 05:27,2416,54,0,2362
Louisiana,US,13-12-20 05:27,17667,653,0,17014
Louisiana,US,13-12-20 05:27,11426,227,0,11199
Louisiana,US,13-12-20 05:27,0,0,0,0
Louisiana,US,13-12-20 05:27,1413,20,0,1393
Louisiana,US,13-12-20 05:27,1625,52,0,1573
Louisiana,US,13-12-20 05:27,7007,199,0,6808
Louisiana,US,13-12-20 05:27,609,26,0,583
Louisiana,US,13-12-20 05:27,1517,33,0,1484
Louisiana,US,13-12-20 05:27,1759,33,0,1726
Louisiana,US,13-12-20 05:27,2014,36,0,1978
Louisiana,US,13-12-20 05:27,2964,71,0,2893
Louisiana,US,13-12-20 05:27,593,4,0,589
Louisiana,US,13-12-20 05:27,1121,40,0,1081
Louisiana,US,13-12-20 05:27,2198,116,0,2082
Louisiana,US,13-12-20 05:27,5646,173,0,5473
Louisiana,US,13-12-20 05:27,3131,75,0,3056
Louisiana,US,13-12-20 05:27,2562,97,0,2465
Louisiana,US,13-12-20 05:27,12029,305,0,11724
Louisiana,US,13-12-20 05:27,7717,153,0,7564
Louisiana,US,13-12-20 05:27,234,3,0,231
Louisiana,US,13-12-20 05:27,4999,141,0,4858
Louisiana,US,13-12-20 05:27,410,0,0,410
Louisiana,US,13-12-20 05:27,1546,61,0,1485
Louisiana,US,13-12-20 05:27,2904,79,0,2825
Louisiana,US,13-12-20 05:27,1675,66,0,1609
Louisiana,US,13-12-20 05:27,2541,80,0,2461
Louisiana,US,13-12-20 05:27,2296,60,0,2236
Louisiana,US,13-12-20 05:27,1546,46,0,1500
Louisiana,US,13-12-20 05:27,763,23,0,740
Louisiana,US,13-12-20 05:27,852,25,0,827
Louisiana,US,13-12-20 05:27,1096,26,0,1070
Maine,US,13-12-20 05:27,1910,36,0,1874
Maine,US,13-12-20 05:27,267,2,0,265
Maine,US,13-12-20 05:27,4794,79,0,4715
Maine,US,13-12-20 05:27,332,4,0,328
Maine,US,13-12-20 05:27,383,8,0,375
Maine,US,13-12-20 05:27,1201,19,0,1182
Maine,US,13-12-20 05:27,238,4,0,234
Maine,US,13-12-20 05:27,189,2,0,187
Maine,US,07-08-20 22:34,0,0,0,0
Maine,US,13-12-20 05:27,606,6,0,600
Maine,US,13-12-20 05:27,1251,15,0,1236
Maine,US,13-12-20 05:27,69,1,0,68
Maine,US,13-12-20 05:27,202,0,0,202
Maine,US,13-12-20 05:27,544,20,0,524
Maine,US,13-12-20 05:27,2,0,0,2
Maine,US,13-12-20 05:27,280,17,0,263
Maine,US,13-12-20 05:27,210,2,0,208
Maine,US,13-12-20 05:27,3142,42,0,3100
Maryland,US,13-12-20 05:27,4590,116,0,4474
Maryland,US,13-12-20 05:27,19866,310,0,19556
Maryland,US,13-12-20 05:27,33539,815,0,32724
Maryland,US,13-12-20 05:27,27796,621,0,27175
Maryland,US,13-12-20 05:27,1849,42,0,1807
Maryland,US,13-12-20 05:27,1148,10,0,1138
Maryland,US,13-12-20 05:27,4056,153,0,3903
Maryland,US,13-12-20 05:27,2785,56,0,2729
Maryland,US,13-12-20 05:27,5070,112,0,4958
Maryland,US,13-12-20 05:27,1152,17,0,1135
Maryland,US,13-12-20 05:27,8550,159,0,8391
Maryland,US,13-12-20 05:27,1146,17,0,1129
Maryland,US,13-12-20 05:27,7096,119,0,6977
Maryland,US,13-12-20 05:27,9536,163,0,9373
Maryland,US,13-12-20 05:27,550,25,0,525
Maryland,US,13-12-20 05:27,38812,1017,0,37795
Maryland,US,13-12-20 05:27,46877,985,0,45892
Maryland,US,13-12-20 05:27,1337,27,0,1310
Maryland,US,13-12-20 05:27,1411,11,0,1400
Maryland,US,13-12-20 05:27,2665,75,0,2590
Maryland,US,13-12-20 05:27,947,7,0,940
Maryland,US,13-12-20 05:27,0,45,0,-45
Maryland,US,13-12-20 05:27,5679,94,0,5585
Maryland,US,13-12-20 05:27,3868,64,0,3804
Maryland,US,13-12-20 05:27,1684,40,0,1644
Massachusetts,US,13-12-20 05:27,3885,204,0,3681
Massachusetts,US,13-12-20 05:27,2228,97,0,2131
Massachusetts,US,13-12-20 05:27,25768,948,0,24820
Massachusetts,US,13-12-20 05:27,913,2,0,911
Massachusetts,US,13-12-20 05:27,45050,1521,0,43529
Massachusetts,US,13-12-20 05:27,934,80,0,854
Massachusetts,US,13-12-20 05:27,20240,962,0,19278
Massachusetts,US,13-12-20 05:27,2892,171,0,2721
Massachusetts,US,13-12-20 05:27,57947,2522,0,55425
Massachusetts,US,13-12-20 05:27,20206,1212,0,18994
Massachusetts,US,13-12-20 05:27,18164,934,0,17230
Massachusetts,US,13-12-20 05:27,43986,1296,0,42690
Massachusetts,US,13-12-20 05:27,11616,6,0,11610
Massachusetts,US,13-12-20 05:27,31896,1352,0,30544
Michigan,US,13-12-20 05:27,295,9,0,286
Michigan,US,13-12-20 05:27,265,2,0,263
Michigan,US,13-12-20 05:27,4955,43,0,4912
Michigan,US,13-12-20 05:27,964,19,0,945
Michigan,US,13-12-20 05:27,532,8,0,524
Michigan,US,13-12-20 05:27,542,23,0,519
Michigan,US,13-12-20 05:27,550,26,0,524
Michigan,US,13-12-20 05:27,2640,23,0,2617
Michigan,US,13-12-20 05:27,5409,141,0,5268
Michigan,US,13-12-20 05:27,573,12,0,561
Michigan,US,13-12-20 05:27,8216,149,0,8067
Michigan,US,13-12-20 05:27,2720,47,0,2673
Michigan,US,13-12-20 05:27,7035,148,0,6887
Michigan,US,13-12-20 05:27,2722,36,0,2686
Michigan,US,13-12-20 05:27,769,7,0,762
Michigan,US,13-12-20 05:27,636,27,0,609
Michigan,US,13-12-20 05:27,1087,10,0,1077
Michigan,US,13-12-20 05:27,990,28,0,962
Michigan,US,13-12-20 05:27,3349,29,0,3320
Michigan,US,13-12-20 05:27,425,5,0,420
Michigan,US,13-12-20 05:27,2749,66,0,2683
Michigan,US,13-12-20 05:27,1992,61,0,1931
Michigan,US,13-12-20 05:27,3978,67,0,3911
Michigan,US,13-12-20 05:27,1131,30,0,1101
Michigan,US,13-12-20 05:27,238,5,0,233
Michigan,US,13-12-20 05:27,18482,502,0,17980
Michigan,US,13-12-20 05:27,1037,16,0,1021
Michigan,US,13-12-20 05:27,947,27,0,920
Michigan,US,13-12-20 05:27,2484,32,0,2452
Michigan,US,13-12-20 05:27,2032,48,0,1984
Michigan,US,13-12-20 05:27,2145,49,0,2096
Michigan,US,13-12-20 05:27,1846,17,0,1829
Michigan,US,13-12-20 05:27,1253,27,0,1226
Michigan,US,13-12-20 05:27,10920,146,0,10774
Michigan,US,13-12-20 05:27,2971,36,0,2935
Michigan,US,13-12-20 05:27,959,36,0,923
Michigan,US,13-12-20 05:27,770,37,0,733
Michigan,US,13-12-20 05:27,2962,33,0,2929
Michigan,US,13-12-20 05:27,6565,125,0,6440
Michigan,US,13-12-20 05:27,10892,201,0,10691
Michigan,US,13-12-20 05:27,432,9,0,423
Michigan,US,13-12-20 05:27,39032,452,0,38580
Michigan,US,13-12-20 05:27,82,2,0,80
Michigan,US,13-12-20 05:27,254,6,0,248
Michigan,US,13-12-20 05:27,3395,73,0,3322
Michigan,US,13-12-20 05:27,500,4,0,496
Michigan,US,13-12-20 05:27,3395,45,0,3350
Michigan,US,13-12-20 05:27,6946,57,0,6889
Michigan,US,13-12-20 05:27,183,0,0,183
Michigan,US,13-12-20 05:27,351,1,0,350
Michigan,US,13-12-20 05:27,44660,1418,0,43242
Michigan,US,13-12-20 05:27,494,10,0,484
Michigan,US,13-12-20 05:27,3297,43,0,3254
Michigan,US,13-12-20 05:27,783,14,0,769
Michigan,US,13-12-20 05:27,1499,11,0,1488
Michigan,US,13-12-20 05:27,1493,22,0,1471
Michigan,US,13-12-20 05:27,17481,102,0,17379
Michigan,US,13-12-20 05:27,3503,32,0,3471
Michigan,US,13-12-20 05:27,372,7,0,365
Michigan,US,13-12-20 05:27,6645,116,0,6529
Michigan,US,13-12-20 05:27,2573,40,0,2533
Michigan,US,13-12-20 05:27,250,5,0,245
Michigan,US,13-12-20 05:27,8543,217,0,8326
Michigan,US,13-12-20 05:27,1990,27,0,1963
Michigan,US,13-12-20 05:27,54497,1476,0,53021
Michigan,US,13-12-20 05:27,1461,31,0,1430
Michigan,US,13-12-20 05:27,753,23,0,730
Michigan,US,13-12-20 05:27,298,15,0,283
Michigan,US,13-12-20 05:27,700,14,0,686
Michigan,US,13-12-20 05:27,261,11,0,250
Michigan,US,13-12-20 05:27,896,19,0,877
Michigan,US,13-12-20 05:27,16493,214,0,16279
Michigan,US,13-12-20 05:27,1285,9,0,1276
Michigan,US,13-12-20 05:27,414,4,0,410
Michigan,US,13-12-20 05:27,809,25,0,784
Michigan,US,13-12-20 05:27,10736,311,0,10425
Michigan,US,13-12-20 05:27,1231,43,0,1188
Michigan,US,13-12-20 05:27,204,3,0,201
Michigan,US,13-12-20 05:27,2515,51,0,2464
Michigan,US,13-12-20 05:27,5988,117,0,5871
Michigan,US,13-12-20 05:27,3098,43,0,3055
Michigan,US,13-12-20 05:27,2169,72,0,2097
Michigan,US,13-12-20 05:27,21,0,0,21
Michigan,US,13-12-20 05:27,3580,65,0,3515
Michigan,US,13-12-20 05:27,11921,155,0,11766
Michigan,US,13-12-20 05:27,75798,3412,0,72386
Michigan,US,13-12-20 05:27,851,16,0,835
Minnesota,US,13-12-20 05:27,894,31,0,863
Minnesota,US,13-12-20 05:27,26364,255,0,26109
Minnesota,US,13-12-20 05:27,2475,27,0,2448
Minnesota,US,13-12-20 05:27,2580,26,0,2554
Minnesota,US,13-12-20 05:27,3540,63,0,3477
Minnesota,US,13-12-20 05:27,394,2,0,392
Minnesota,US,13-12-20 05:27,4655,22,0,4633
Minnesota,US,13-12-20 05:27,1807,23,0,1784
Minnesota,US,13-12-20 05:27,2322,27,0,2295
Minnesota,US,13-12-20 05:27,5812,21,0,5791
Minnesota,US,13-12-20 05:27,1730,13,0,1717
Minnesota,US,13-12-20 05:27,1104,17,0,1087
Minnesota,US,13-12-20 05:27,3704,24,0,3680
Minnesota,US,13-12-20 05:27,5730,68,0,5662
Minnesota,US,13-12-20 05:27,608,10,0,598
Minnesota,US,13-12-20 05:27,94,0,0,94
Minnesota,US,13-12-20 05:27,1112,5,0,1107
Minnesota,US,13-12-20 05:27,4216,46,0,4170
Minnesota,US,13-12-20 05:27,26857,231,0,26626
Minnesota,US,13-12-20 05:27,1037,1,0,1036
Minnesota,US,13-12-20 05:27,3144,49,0,3095
Minnesota,US,13-12-20 05:27,740,5,0,735
